"Date","Currency","Currency Pair","Buying","Selling","Mid Rate"
"26 Jan 2011","US Dollar","USDGHS","1.4590","1.4913","1.4752"
"25 Jan 2011","US Dollar","USDGHS","1.4543","1.4855","1.4699"
"24 Jan 2011","US Dollar","USDGHS","1.4540","1.4850","1.4695"
"21 Jan 2011","US Dollar","USDGHS","1.4503","1.4786","1.4645"
"20 Jan 2011","US Dollar","USDGHS","1.4494","1.4771","1.4633"
"19 Jan 2011","US Dollar","USDGHS","1.4494","1.4771","1.4633"
"18 Jan 2011","US Dollar","USDGHS","1.4494","1.4771","1.4633"
"17 Jan 2011","US Dollar","USDGHS","1.4480","1.4753","1.4617"
"14 Jan 2011","US Dollar","USDGHS","1.4480","1.4753","1.4617"
"13 Jan 2011","US Dollar","USDGHS","1.4448","1.4717","1.4583"
"12 Jan 2011","US Dollar","USDGHS","1.4441","1.4713","1.4577"
"11 Jan 2011","US Dollar","USDGHS","1.4445","1.4717","1.4581"
"10 Jan 2011","US Dollar","USDGHS","1.4445","1.4708","1.4577"
"07 Jan 2011","US Dollar","USDGHS","1.4445","1.4708","1.4577"
"06 Jan 2011","US Dollar","USDGHS","1.4446","1.4706","1.4576"
"05 Jan 2011","US Dollar","USDGHS","1.4437","1.4695","1.4566"
"04 Jan 2011","US Dollar","USDGHS","1.4431","1.4687","1.4559"
"31 Dec 2010","US Dollar","USDGHS","1.4407","1.4656","1.4532"
"30 Dec 2010","US Dollar","USDGHS","1.4407","1.4656","1.4532"
"29 Dec 2010","US Dollar","USDGHS","1.4407","1.4656","1.4532"
"24 Dec 2010","US Dollar","USDGHS","1.4393","1.4647","1.4520"
"23 Dec 2010","US Dollar","USDGHS","1.4389","1.4639","1.4514"
"22 Dec 2010","US Dollar","USDGHS","1.4392","1.4638","1.4515"
"21 Dec 2010","US Dollar","USDGHS","1.4348","1.4600","1.4474"
"20 Dec 2010","US Dollar","USDGHS","1.4366","1.4612","1.4489"
"17 Dec 2010","US Dollar","USDGHS","1.4350","1.4573","1.4462"
"16 Dec 2010","US Dollar","USDGHS","1.4350","1.4573","1.4462"
"15 Dec 2010","US Dollar","USDGHS","1.4312","1.4538","1.4425"
"14 Dec 2010","US Dollar","USDGHS","1.4298","1.4514","1.4406"
"13 Dec 2010","US Dollar","USDGHS","1.4296","1.4511","1.4404"
"10 Dec 2010","US Dollar","USDGHS","1.4296","1.4511","1.4404"
"09 Dec 2010","US Dollar","USDGHS","1.4282","1.4492","1.4387"
"08 Dec 2010","US Dollar","USDGHS","1.4282","1.4492","1.4387"
"07 Dec 2010","US Dollar","USDGHS","1.4285","1.4495","1.4390"
"06 Dec 2010","US Dollar","USDGHS","1.4285","1.4495","1.4390"
"02 Dec 2010","US Dollar","USDGHS","1.4278","1.4490","1.4384"
"01 Dec 2010","US Dollar","USDGHS","1.4269","1.4478","1.4374"
"30 Nov 2010","US Dollar","USDGHS","1.4266","1.4473","1.4370"
"29 Nov 2010","US Dollar","USDGHS","1.4259","1.4466","1.4363"
"26 Nov 2010","US Dollar","USDGHS","1.4260","1.4430","1.4345"
"25 Nov 2010","US Dollar","USDGHS","1.4254","1.4451","1.4353"
"24 Nov 2010","US Dollar","USDGHS","1.4254","1.4451","1.4353"
"23 Nov 2010","US Dollar","USDGHS","1.4250","1.4446","1.4348"
"22 Nov 2010","US Dollar","USDGHS","1.4240","1.4435","1.4338"
"19 Nov 2010","US Dollar","USDGHS","1.4227","1.4430","1.4329"
"18 Nov 2010","US Dollar","USDGHS","1.4240","1.4430","1.4335"
"17 Nov 2010","US Dollar","USDGHS","1.4238","1.4428","1.4333"
"15 Nov 2010","US Dollar","USDGHS","1.4238","1.4426","1.4332"
"12 Nov 2010","US Dollar","USDGHS","1.4235","1.4422","1.4329"
"11 Nov 2010","US Dollar","USDGHS","1.4233","1.4418","1.4326"
"10 Nov 2010","US Dollar","USDGHS","1.4233","1.4418","1.4326"
"09 Nov 2010","US Dollar","USDGHS","1.4231","1.4415","1.4323"
"08 Nov 2010","US Dollar","USDGHS","1.4231","1.4415","1.4323"
"05 Nov 2010","US Dollar","USDGHS","1.4235","1.4419","1.4327"
"04 Nov 2010","US Dollar","USDGHS","1.4223","1.4408","1.4316"
"03 Nov 2010","US Dollar","USDGHS","1.4223","1.4381","1.4302"
"02 Nov 2010","US Dollar","USDGHS","1.4223","1.4381","1.4302"
"01 Nov 2010","US Dollar","USDGHS","1.4272","1.4403","1.4338"
"29 Oct 2010","US Dollar","USDGHS","1.4214","1.4400","1.4307"
"28 Oct 2010","US Dollar","USDGHS","1.4214","1.4400","1.4307"
"27 Oct 2010","US Dollar","USDGHS","1.4213","1.4399","1.4306"
"26 Oct 2010","US Dollar","USDGHS","1.4213","1.4399","1.4306"
"25 Oct 2010","US Dollar","USDGHS","1.4211","1.4399","1.4305"
"22 Oct 2010","US Dollar","USDGHS","1.4264","1.4398","1.4331"
"21 Oct 2010","US Dollar","USDGHS","1.4205","1.4399","1.4302"
"20 Oct 2010","US Dollar","USDGHS","1.4205","1.4399","1.4302"
"19 Oct 2010","US Dollar","USDGHS","1.4205","1.4399","1.4302"
"18 Oct 2010","US Dollar","USDGHS","1.4205","1.4399","1.4302"
"15 Oct 2010","US Dollar","USDGHS","1.4203","1.4398","1.4301"
"14 Oct 2010","US Dollar","USDGHS","1.4203","1.4398","1.4301"
"13 Oct 2010","US Dollar","USDGHS","1.4194","1.4388","1.4291"
"12 Oct 2010","US Dollar","USDGHS","1.4193","1.4386","1.4290"
"11 Oct 2010","US Dollar","USDGHS","1.4193","1.4386","1.4290"
"08 Oct 2010","US Dollar","USDGHS","1.4206","1.4400","1.4303"
"07 Oct 2010","US Dollar","USDGHS","1.4216","1.4384","1.4300"
"06 Oct 2010","US Dollar","USDGHS","1.4227","1.4384","1.4306"
"05 Oct 2010","US Dollar","USDGHS","1.4235","1.4401","1.4318"
"04 Oct 2010","US Dollar","USDGHS","1.4225","1.4390","1.4308"
"01 Oct 2010","US Dollar","USDGHS","1.4222","1.4388","1.4305"
"30 Sep 2010","US Dollar","USDGHS","1.4229","1.4422","1.4326"
"29 Sep 2010","US Dollar","USDGHS","1.4229","1.4421","1.4325"
"28 Sep 2010","US Dollar","USDGHS","1.4231","1.4423","1.4327"
"27 Sep 2010","US Dollar","USDGHS","1.4235","1.4428","1.4332"
"24 Sep 2010","US Dollar","USDGHS","1.4235","1.4428","1.4332"
"23 Sep 2010","US Dollar","USDGHS","1.4235","1.4428","1.4332"
"22 Sep 2010","US Dollar","USDGHS","1.4236","1.4428","1.4332"
"20 Sep 2010","US Dollar","USDGHS","1.4236","1.4428","1.4332"
"17 Sep 2010","US Dollar","USDGHS","1.4236","1.4429","1.4333"
"16 Sep 2010","US Dollar","USDGHS","1.4234","1.4427","1.4331"
"15 Sep 2010","US Dollar","USDGHS","1.4240","1.4433","1.4337"
"14 Sep 2010","US Dollar","USDGHS","1.4237","1.4431","1.4334"
"13 Sep 2010","US Dollar","USDGHS","1.4237","1.4433","1.4335"
"09 Sep 2010","US Dollar","USDGHS","1.4238","1.4432","1.4335"
"08 Sep 2010","US Dollar","USDGHS","1.4237","1.4430","1.4334"
"07 Sep 2010","US Dollar","USDGHS","1.4237","1.4430","1.4334"
"06 Sep 2010","US Dollar","USDGHS","1.4236","1.4429","1.4333"
"03 Sep 2010","US Dollar","USDGHS","1.4235","1.4429","1.4332"
"02 Sep 2010","US Dollar","USDGHS","1.4236","1.4429","1.4333"
"01 Sep 2010","US Dollar","USDGHS","1.4236","1.4429","1.4333"
"31 Aug 2010","US Dollar","USDGHS","1.4235","1.4428","1.4332"
"30 Aug 2010","US Dollar","USDGHS","1.4235","1.4428","1.4332"
"27 Aug 2010","US Dollar","USDGHS","1.4235","1.4426","1.4331"
"26 Aug 2010","US Dollar","USDGHS","1.4236","1.4428","1.4332"
"25 Aug 2010","US Dollar","USDGHS","1.4244","1.4438","1.4341"
"24 Aug 2010","US Dollar","USDGHS","1.4242","1.4438","1.4340"
"23 Aug 2010","US Dollar","USDGHS","1.4241","1.4437","1.4339"
"20 Aug 2010","US Dollar","USDGHS","1.4242","1.4439","1.4341"
"19 Aug 2010","US Dollar","USDGHS","1.4241","1.4438","1.4340"
"18 Aug 2010","US Dollar","USDGHS","1.4235","1.4435","1.4335"
"17 Aug 2010","US Dollar","USDGHS","1.4241","1.4438","1.4340"
"16 Aug 2010","US Dollar","USDGHS","1.4240","1.4437","1.4339"
"13 Aug 2010","US Dollar","USDGHS","1.4240","1.4439","1.4340"
"12 Aug 2010","US Dollar","USDGHS","1.4228","1.4414","1.4321"
"11 Aug 2010","US Dollar","USDGHS","1.4230","1.4426","1.4328"
"10 Aug 2010","US Dollar","USDGHS","1.4229","1.4425","1.4327"
"09 Aug 2010","US Dollar","USDGHS","1.4231","1.4432","1.4332"
"06 Aug 2010","US Dollar","USDGHS","1.4242","1.4435","1.4339"
"05 Aug 2010","US Dollar","USDGHS","1.4244","1.4441","1.4343"
"04 Aug 2010","US Dollar","USDGHS","1.4245","1.4444","1.4345"
"03 Aug 2010","US Dollar","USDGHS","1.4245","1.4445","1.4345"
"02 Aug 2010","US Dollar","USDGHS","1.4263","1.4467","1.4365"
"30 Jul 2010","US Dollar","USDGHS","1.4246","1.4463","1.4355"
"29 Jul 2010","US Dollar","USDGHS","1.4259","1.4478","1.4369"
"28 Jul 2010","US Dollar","USDGHS","1.4261","1.4478","1.4370"
"27 Jul 2010","US Dollar","USDGHS","1.4260","1.4478","1.4369"
"26 Jul 2010","US Dollar","USDGHS","1.4258","1.4478","1.4368"
"23 Jul 2010","US Dollar","USDGHS","1.4261","1.4478","1.4370"
"22 Jul 2010","US Dollar","USDGHS","1.4251","1.4468","1.4360"
"21 Jul 2010","US Dollar","USDGHS","1.4230","1.4441","1.4336"
"20 Jul 2010","US Dollar","USDGHS","1.4218","1.4435","1.4327"
"19 Jul 2010","US Dollar","USDGHS","1.4217","1.4431","1.4324"
"16 Jul 2010","US Dollar","USDGHS","1.4213","1.4435","1.4324"
"15 Jul 2010","US Dollar","USDGHS","1.4213","1.4435","1.4324"
"14 Jul 2010","US Dollar","USDGHS","1.4229","1.4437","1.4333"
"13 Jul 2010","US Dollar","USDGHS","1.4204","1.4412","1.4308"
"12 Jul 2010","US Dollar","USDGHS","1.4197","1.4401","1.4299"
"09 Jul 2010","US Dollar","USDGHS","1.4192","1.4393","1.4293"
"08 Jul 2010","US Dollar","USDGHS","1.4190","1.4397","1.4294"
"07 Jul 2010","US Dollar","USDGHS","1.4181","1.4377","1.4279"
"06 Jul 2010","US Dollar","USDGHS","1.4177","1.4366","1.4272"
"05 Jul 2010","US Dollar","USDGHS","1.4170","1.4364","1.4267"
"02 Jul 2010","US Dollar","USDGHS","1.4115","1.4272","1.4194"
"30 Jun 2010","US Dollar","USDGHS","1.4157","1.4351","1.4254"
"29 Jun 2010","US Dollar","USDGHS","1.4142","1.4349","1.4246"
"28 Jun 2010","US Dollar","USDGHS","1.4140","1.4332","1.4236"
"25 Jun 2010","US Dollar","USDGHS","1.4138","1.4330","1.4234"
"24 Jun 2010","US Dollar","USDGHS","1.4135","1.4330","1.4233"
"23 Jun 2010","US Dollar","USDGHS","1.4134","1.4322","1.4228"
"22 Jun 2010","US Dollar","USDGHS","1.4138","1.4317","1.4228"
"21 Jun 2010","US Dollar","USDGHS","1.4127","1.4315","1.4221"
"18 Jun 2010","US Dollar","USDGHS","1.4122","1.4309","1.4216"
"17 Jun 2010","US Dollar","USDGHS","1.4125","1.4311","1.4218"
"16 Jun 2010","US Dollar","USDGHS","1.4120","1.4305","1.4213"
"15 Jun 2010","US Dollar","USDGHS","1.4119","1.4303","1.4211"
"14 Jun 2010","US Dollar","USDGHS","1.4117","1.4298","1.4208"
"11 Jun 2010","US Dollar","USDGHS","1.4117","1.4298","1.4208"
"10 Jun 2010","US Dollar","USDGHS","1.4117","1.4292","1.4205"
"09 Jun 2010","US Dollar","USDGHS","1.4117","1.4291","1.4204"
"08 Jun 2010","US Dollar","USDGHS","1.4114","1.4287","1.4201"
"07 Jun 2010","US Dollar","USDGHS","1.4115","1.4293","1.4204"
"04 Jun 2010","US Dollar","USDGHS","1.4117","1.4290","1.4204"
"03 Jun 2010","US Dollar","USDGHS","1.4120","1.4293","1.4207"
"02 Jun 2010","US Dollar","USDGHS","1.4125","1.4293","1.4209"
"01 Jun 2010","US Dollar","USDGHS","1.4115","1.4272","1.4194"
"31 May 2010","US Dollar","USDGHS","1.4114","1.4278","1.4196"
"28 May 2010","US Dollar","USDGHS","1.4114","1.4278","1.4196"
"27 May 2010","US Dollar","USDGHS","1.4115","1.4280","1.4198"
"26 May 2010","US Dollar","USDGHS","1.4116","1.4275","1.4196"
"24 May 2010","US Dollar","USDGHS","1.4116","1.4275","1.4196"
"21 May 2010","US Dollar","USDGHS","1.4115","1.4275","1.4195"
"20 May 2010","US Dollar","USDGHS","1.4113","1.4273","1.4193"
"19 May 2010","US Dollar","USDGHS","1.4128","1.4310","1.4219"
"18 May 2010","US Dollar","USDGHS","1.4128","1.4310","1.4219"
"17 May 2010","US Dollar","USDGHS","1.4129","1.4312","1.4221"
"14 May 2010","US Dollar","USDGHS","1.4124","1.4295","1.4210"
"13 May 2010","US Dollar","USDGHS","1.4126","1.4295","1.4211"
"12 May 2010","US Dollar","USDGHS","1.4127","1.4295","1.4211"
"11 May 2010","US Dollar","USDGHS","1.4127","1.4296","1.4212"
"10 May 2010","US Dollar","USDGHS","1.4121","1.4296","1.4209"
"07 May 2010","US Dollar","USDGHS","1.4125","1.4295","1.4210"
"06 May 2010","US Dollar","USDGHS","1.4125","1.4295","1.4210"
"05 May 2010","US Dollar","USDGHS","1.4125","1.4295","1.4210"
"04 May 2010","US Dollar","USDGHS","1.4118","1.4295","1.4207"
"30 Apr 2010","US Dollar","USDGHS","1.4120","1.4292","1.4206"
"29 Apr 2010","US Dollar","USDGHS","1.4119","1.4289","1.4204"
"28 Apr 2010","US Dollar","USDGHS","1.4119","1.4290","1.4205"
"27 Apr 2010","US Dollar","USDGHS","1.4122","1.4302","1.4212"
"26 Apr 2010","US Dollar","USDGHS","1.4123","1.4313","1.4218"
"23 Apr 2010","US Dollar","USDGHS","1.4126","1.4317","1.4222"
"22 Apr 2010","US Dollar","USDGHS","1.4128","1.4316","1.4222"
"21 Apr 2010","US Dollar","USDGHS","1.4132","1.4321","1.4227"
"20 Apr 2010","US Dollar","USDGHS","1.4133","1.4325","1.4229"
"19 Apr 2010","US Dollar","USDGHS","1.4133","1.4320","1.4227"
"16 Apr 2010","US Dollar","USDGHS","1.4133","1.4321","1.4227"
"15 Apr 2010","US Dollar","USDGHS","1.4135","1.4324","1.4230"
"14 Apr 2010","US Dollar","USDGHS","1.4138","1.4324","1.4231"
"13 Apr 2010","US Dollar","USDGHS","1.4135","1.4323","1.4229"
"12 Apr 2010","US Dollar","USDGHS","1.4135","1.4322","1.4229"
"09 Apr 2010","US Dollar","USDGHS","1.4128","1.4327","1.4228"
"08 Apr 2010","US Dollar","USDGHS","1.4128","1.4327","1.4228"
"07 Apr 2010","US Dollar","USDGHS","1.4128","1.4327","1.4228"
"06 Apr 2010","US Dollar","USDGHS","1.4126","1.4325","1.4226"
"01 Apr 2010","US Dollar","USDGHS","1.4119","1.4324","1.4222"
"31 Mar 2010","US Dollar","USDGHS","1.4119","1.4324","1.4222"
"30 Mar 2010","US Dollar","USDGHS","1.4124","1.4328","1.4226"
"29 Mar 2010","US Dollar","USDGHS","1.4124","1.4328","1.4226"
"26 Mar 2010","US Dollar","USDGHS","1.4124","1.4333","1.4229"
"25 Mar 2010","US Dollar","USDGHS","1.4167","1.4357","1.4262"
"24 Mar 2010","US Dollar","USDGHS","1.4172","1.4357","1.4265"
"23 Mar 2010","US Dollar","USDGHS","1.4173","1.4357","1.4265"
"22 Mar 2010","US Dollar","USDGHS","1.4173","1.4358","1.4266"
"19 Mar 2010","US Dollar","USDGHS","1.4173","1.4358","1.4266"
"18 Mar 2010","US Dollar","USDGHS","1.4173","1.4358","1.4266"
"17 Mar 2010","US Dollar","USDGHS","1.4186","1.4371","1.4279"
"16 Mar 2010","US Dollar","USDGHS","1.4186","1.4379","1.4283"
"15 Mar 2010","US Dollar","USDGHS","1.4193","1.4387","1.4290"
"12 Mar 2010","US Dollar","USDGHS","1.4196","1.4387","1.4292"
"11 Mar 2010","US Dollar","USDGHS","1.4196","1.4393","1.4295"
"10 Mar 2010","US Dollar","USDGHS","1.4196","1.4393","1.4295"
"09 Mar 2010","US Dollar","USDGHS","1.4198","1.4394","1.4296"
"05 Mar 2010","US Dollar","USDGHS","1.4199","1.4394","1.4297"
"04 Mar 2010","US Dollar","USDGHS","1.4201","1.4395","1.4298"
"03 Mar 2010","US Dollar","USDGHS","1.4202","1.4395","1.4299"
"02 Mar 2010","US Dollar","USDGHS","1.4202","1.4397","1.4300"
"01 Mar 2010","US Dollar","USDGHS","1.4201","1.4396","1.4299"
"26 Feb 2010","US Dollar","USDGHS","1.4201","1.4396","1.4299"
"25 Feb 2010","US Dollar","USDGHS","1.4199","1.4387","1.4293"
"24 Feb 2010","US Dollar","USDGHS","1.4199","1.4397","1.4298"
"23 Feb 2010","US Dollar","USDGHS","1.4199","1.4397","1.4298"
"22 Feb 2010","US Dollar","USDGHS","1.4201","1.4397","1.4299"
"19 Feb 2010","US Dollar","USDGHS","1.4201","1.4397","1.4299"
"18 Feb 2010","US Dollar","USDGHS","1.4204","1.4397","1.4301"
"17 Feb 2010","US Dollar","USDGHS","1.4204","1.4397","1.4301"
"16 Feb 2010","US Dollar","USDGHS","1.4195","1.4396","1.4296"
"15 Feb 2010","US Dollar","USDGHS","1.4195","1.4394","1.4295"
"12 Feb 2010","US Dollar","USDGHS","1.4195","1.4394","1.4295"
"11 Feb 2010","US Dollar","USDGHS","1.4194","1.4391","1.4293"
"10 Feb 2010","US Dollar","USDGHS","1.4203","1.4392","1.4298"
"09 Feb 2010","US Dollar","USDGHS","1.4198","1.4390","1.4294"
"08 Feb 2010","US Dollar","USDGHS","1.4198","1.4390","1.4294"
"05 Feb 2010","US Dollar","USDGHS","1.4195","1.4388","1.4292"
"04 Feb 2010","US Dollar","USDGHS","1.4190","1.4382","1.4286"
"03 Feb 2010","US Dollar","USDGHS","1.4194","1.4382","1.4288"
"02 Feb 2010","US Dollar","USDGHS","1.4187","1.4376","1.4282"
"01 Feb 2010","US Dollar","USDGHS","1.4187","1.4376","1.4282"
"29 Jan 2010","US Dollar","USDGHS","1.4187","1.4376","1.4282"
"28 Jan 2010","US Dollar","USDGHS","1.4187","1.4376","1.4282"
"27 Jan 2010","US Dollar","USDGHS","1.4181","1.4374","1.4278"
"26 Jan 2010","US Dollar","USDGHS","1.4181","1.4371","1.4276"
"25 Jan 2010","US Dollar","USDGHS","1.4176","1.4367","1.4272"
"22 Jan 2010","US Dollar","USDGHS","1.4176","1.4376","1.4276"
"21 Jan 2010","US Dollar","USDGHS","1.4168","1.4349","1.4259"
"20 Jan 2010","US Dollar","USDGHS","1.4174","1.4365","1.4270"
"19 Jan 2010","US Dollar","USDGHS","1.4188","1.4379","1.4284"
"18 Jan 2010","US Dollar","USDGHS","1.4199","1.4396","1.4298"
"15 Jan 2010","US Dollar","USDGHS","1.4205","1.4411","1.4308"
"14 Jan 2010","US Dollar","USDGHS","1.4208","1.4410","1.4309"
"13 Jan 2010","US Dollar","USDGHS","1.4211","1.4415","1.4313"
"12 Jan 2010","US Dollar","USDGHS","1.4215","1.4410","1.4313"
"11 Jan 2010","US Dollar","USDGHS","1.4211","1.4409","1.4310"
"08 Jan 2010","US Dollar","USDGHS","1.4211","1.4409","1.4310"
"07 Jan 2010","US Dollar","USDGHS","1.4215","1.4413","1.4314"
"06 Jan 2010","US Dollar","USDGHS","1.4211","1.4409","1.4310"
"05 Jan 2010","US Dollar","USDGHS","1.4221","1.4421","1.4321"
"04 Jan 2010","US Dollar","USDGHS","1.4215","1.4409","1.4312"
"31 Dec 2009","US Dollar","USDGHS","1.4238","1.4441","1.4340"
"30 Dec 2009","US Dollar","USDGHS","1.4238","1.4441","1.4340"
"29 Dec 2009","US Dollar","USDGHS","1.4248","1.4437","1.4343"
"24 Dec 2009","US Dollar","USDGHS","1.4248","1.4437","1.4343"
"23 Dec 2009","US Dollar","USDGHS","1.4253","1.4442","1.4348"
"22 Dec 2009","US Dollar","USDGHS","1.4270","1.4439","1.4355"
"21 Dec 2009","US Dollar","USDGHS","1.4240","1.4460","1.4350"
"18 Dec 2009","US Dollar","USDGHS","1.4225","1.4454","1.4340"
"17 Dec 2009","US Dollar","USDGHS","1.4225","1.4454","1.4340"
"16 Dec 2009","US Dollar","USDGHS","1.4242","1.4461","1.4352"
"15 Dec 2009","US Dollar","USDGHS","1.4242","1.4461","1.4352"
"14 Dec 2009","US Dollar","USDGHS","1.4242","1.4461","1.4352"
"11 Dec 2009","US Dollar","USDGHS","1.4242","1.4461","1.4352"
"10 Dec 2009","US Dollar","USDGHS","1.4242","1.4461","1.4352"
"09 Dec 2009","US Dollar","USDGHS","1.4242","1.4481","1.4362"
"08 Dec 2009","US Dollar","USDGHS","1.4242","1.4482","1.4362"
"07 Dec 2009","US Dollar","USDGHS","1.4258","1.4494","1.4376"
"03 Dec 2009","US Dollar","USDGHS","1.4258","1.4496","1.4377"
"02 Dec 2009","US Dollar","USDGHS","1.4258","1.4496","1.4377"
"01 Dec 2009","US Dollar","USDGHS","1.4258","1.4496","1.4377"
"30 Nov 2009","US Dollar","USDGHS","1.4258","1.4496","1.4377"
"26 Nov 2009","US Dollar","USDGHS","1.4262","1.4500","1.4381"
"25 Nov 2009","US Dollar","USDGHS","1.4264","1.4501","1.4383"
"24 Nov 2009","US Dollar","USDGHS","1.4264","1.4501","1.4383"
"23 Nov 2009","US Dollar","USDGHS","1.4264","1.4501","1.4383"
"20 Nov 2009","US Dollar","USDGHS","1.4264","1.4501","1.4383"
"19 Nov 2009","US Dollar","USDGHS","1.4264","1.4501","1.4383"
"18 Nov 2009","US Dollar","USDGHS","1.4267","1.4506","1.4387"
"17 Nov 2009","US Dollar","USDGHS","1.4267","1.4506","1.4387"
"16 Nov 2009","US Dollar","USDGHS","1.4267","1.4506","1.4387"
"13 Nov 2009","US Dollar","USDGHS","1.4299","1.4516","1.4408"
"12 Nov 2009","US Dollar","USDGHS","1.4299","1.4516","1.4408"
"11 Nov 2009","US Dollar","USDGHS","1.4299","1.4516","1.4408"
"10 Nov 2009","US Dollar","USDGHS","1.4302","1.4519","1.4411"
"09 Nov 2009","US Dollar","USDGHS","1.4306","1.4520","1.4413"
"06 Nov 2009","US Dollar","USDGHS","1.4324","1.4594","1.4459"
"05 Nov 2009","US Dollar","USDGHS","1.4324","1.4594","1.4459"
"04 Nov 2009","US Dollar","USDGHS","1.4325","1.4594","1.4460"
"03 Nov 2009","US Dollar","USDGHS","1.4345","1.4622","1.4484"
"02 Nov 2009","US Dollar","USDGHS","1.4372","1.4665","1.4519"
"30 Oct 2009","US Dollar","USDGHS","1.4377","1.4668","1.4523"
"29 Oct 2009","US Dollar","USDGHS","1.4380","1.4669","1.4525"
"28 Oct 2009","US Dollar","USDGHS","1.4382","1.4669","1.4526"
"27 Oct 2009","US Dollar","USDGHS","1.4387","1.4673","1.4530"
"26 Oct 2009","US Dollar","USDGHS","1.4387","1.4673","1.4530"
"23 Oct 2009","US Dollar","USDGHS","1.4387","1.4673","1.4530"
"22 Oct 2009","US Dollar","USDGHS","1.4391","1.4682","1.4537"
"21 Oct 2009","US Dollar","USDGHS","1.4397","1.4682","1.4540"
"20 Oct 2009","US Dollar","USDGHS","1.4400","1.4695","1.4548"
"19 Oct 2009","US Dollar","USDGHS","1.4400","1.4695","1.4548"
"16 Oct 2009","US Dollar","USDGHS","1.4400","1.4695","1.4548"
"15 Oct 2009","US Dollar","USDGHS","1.4400","1.4695","1.4548"
"14 Oct 2009","US Dollar","USDGHS","1.4400","1.4695","1.4548"
"13 Oct 2009","US Dollar","USDGHS","1.4400","1.4696","1.4548"
"12 Oct 2009","US Dollar","USDGHS","1.4395","1.4705","1.4550"
"09 Oct 2009","US Dollar","USDGHS","1.4400","1.4695","1.4548"
"08 Oct 2009","US Dollar","USDGHS","1.4400","1.4695","1.4548"
"07 Oct 2009","US Dollar","USDGHS","1.4400","1.4695","1.4548"
"06 Oct 2009","US Dollar","USDGHS","1.4400","1.4695","1.4548"
"05 Oct 2009","US Dollar","USDGHS","1.4400","1.4699","1.4550"
"02 Oct 2009","US Dollar","USDGHS","1.4363","1.4699","1.4531"
"01 Oct 2009","US Dollar","USDGHS","1.4407","1.4701","1.4554"
"30 Sep 2009","US Dollar","USDGHS","1.4406","1.4699","1.4553"
"29 Sep 2009","US Dollar","USDGHS","1.4423","1.4710","1.4567"
"28 Sep 2009","US Dollar","USDGHS","1.4425","1.4710","1.4568"
"25 Sep 2009","US Dollar","USDGHS","1.4439","1.4719","1.4579"
"24 Sep 2009","US Dollar","USDGHS","1.4443","1.4723","1.4583"
"23 Sep 2009","US Dollar","USDGHS","1.4447","1.4725","1.4586"
"22 Sep 2009","US Dollar","USDGHS","1.4457","1.4745","1.4601"
"18 Sep 2009","US Dollar","USDGHS","1.4457","1.4745","1.4601"
"17 Sep 2009","US Dollar","USDGHS","1.4459","1.4752","1.4606"
"16 Sep 2009","US Dollar","USDGHS","1.4459","1.4756","1.4608"
"15 Sep 2009","US Dollar","USDGHS","1.4468","1.4757","1.4613"
"14 Sep 2009","US Dollar","USDGHS","1.4468","1.4756","1.4612"
"11 Sep 2009","US Dollar","USDGHS","1.4468","1.4767","1.4618"
"10 Sep 2009","US Dollar","USDGHS","1.4468","1.4767","1.4618"
"09 Sep 2009","US Dollar","USDGHS","1.4472","1.4770","1.4621"
"08 Sep 2009","US Dollar","USDGHS","1.4472","1.4770","1.4621"
"07 Sep 2009","US Dollar","USDGHS","1.4475","1.4772","1.4624"
"04 Sep 2009","US Dollar","USDGHS","1.4475","1.4778","1.4627"
"03 Sep 2009","US Dollar","USDGHS","1.4479","1.4787","1.4633"
"02 Sep 2009","US Dollar","USDGHS","1.4479","1.4787","1.4633"
"01 Sep 2009","US Dollar","USDGHS","1.4479","1.4787","1.4633"
"31 Aug 2009","US Dollar","USDGHS","1.4486","1.4804","1.4645"
"28 Aug 2009","US Dollar","USDGHS","1.4491","1.4809","1.4650"
"27 Aug 2009","US Dollar","USDGHS","1.4496","1.4804","1.4650"
"26 Aug 2009","US Dollar","USDGHS","1.4511","1.4827","1.4669"
"25 Aug 2009","US Dollar","USDGHS","1.4522","1.4837","1.4680"
"24 Aug 2009","US Dollar","USDGHS","1.4525","1.4853","1.4689"
"21 Aug 2009","US Dollar","USDGHS","1.4527","1.4857","1.4692"
"20 Aug 2009","US Dollar","USDGHS","1.4543","1.4857","1.4700"
"19 Aug 2009","US Dollar","USDGHS","1.4530","1.4859","1.4695"
"18 Aug 2009","US Dollar","USDGHS","1.4536","1.4875","1.4706"
"17 Aug 2009","US Dollar","USDGHS","1.4532","1.4866","1.4699"
"14 Aug 2009","US Dollar","USDGHS","1.4536","1.4878","1.4707"
"13 Aug 2009","US Dollar","USDGHS","1.4541","1.4897","1.4719"
"12 Aug 2009","US Dollar","USDGHS","1.4535","1.4888","1.4712"
"11 Aug 2009","US Dollar","USDGHS","1.4541","1.4898","1.4720"
"10 Aug 2009","US Dollar","USDGHS","1.4577","1.4939","1.4758"
"07 Aug 2009","US Dollar","USDGHS","1.4586","1.4952","1.4769"
"06 Aug 2009","US Dollar","USDGHS","1.4587","1.4954","1.4771"
"05 Aug 2009","US Dollar","USDGHS","1.4560","1.4941","1.4751"
"04 Aug 2009","US Dollar","USDGHS","1.4555","1.4949","1.4752"
